candidate,window,cost,pair,open_date,close_date,is_short,stake_amount,leverage,open_rate,close_rate,profit_abs,profit_ratio,fee_open,fee_close,funding_fees,exit_reason,trade_duration,initial_stop_loss_ratio,is_open,entry_orders
btc-volatility-15m-1h-risk,early,base,BTC/USDT:USDT,2026-07-01 14:00:00+00:00,2026-07-03 14:00:00+00:00,False,2384.5866,1.0,59466.0,62085.1,100.49337552,0.04211341259925091,0.0007,0.0007,-1.1205951005672374,research_timeout_48h,2880,-0.02,False,1
btc-volatility-15m-1h-risk,early,base,BTC/USDT:USDT,2026-07-05 23:00:00+00:00,2026-07-06 12:00:00+00:00,False,2408.05278,1.0,63705.1,62431.0,-51.88127535,-0.0215298370085132,0.0007,0.0007,-0.38273414251446364,stop_loss,780,-0.02,False,1
btc-volatility-15m-1h-risk,early,base,BTC/USDT:USDT,2026-07-06 13:00:00+00:00,2026-07-06 15:50:00+00:00,True,2394.89508,1.0,61724.1,62958.5,-51.28109942,-0.021427669948252785,0.0007,0.0007,0.0,stop_loss,170,-0.02,False,1
btc-volatility-15m-1h-risk,early,base,BTC/USDT:USDT,2026-07-06 16:00:00+00:00,2026-07-08 08:21:00+00:00,False,2381.99625,1.0,63519.9,62249.6,-51.82316311,-0.02174097136861992,0.0007,0.0007,-0.8854637319600646,stop_loss,2421,-0.02,False,1
btc-volatility-15m-1h-risk,early,base,BTC/USDT:USDT,2026-07-08 09:00:00+00:00,2026-07-09 07:47:00+00:00,True,2374.01018,1.0,61984.6,63224.2,-50.45989149,-0.021270017534933107,0.0007,0.0007,0.3736364355333107,stop_loss,1367,-0.02,False,1
btc-volatility-15m-1h-risk,late,base,BTC/USDT:USDT,2026-07-13 02:00:00+00:00,2026-07-14 13:00:00+00:00,True,2471.82,1.0,63380.0,63940.2,-24.89012559,-0.010076607877037095,0.0007,0.0007,0.4335158663023388,exit_signal,2100,-0.02,False,1
btc-volatility-15m-1h-risk,late,base,BTC/USDT:USDT,2026-07-14 13:00:00+00:00,2026-07-16 13:00:00+00:00,False,2468.09172,1.0,63940.2,63940.0,-4.53384787,-0.0018357001726509719,0.0007,0.0007,-1.0708048625092663,research_timeout_48h,2880,-0.02,False,1
btc-volatility-15m-1h-risk,late,base,BTC/USDT:USDT,2026-07-20 12:00:00+00:00,2026-07-22 12:00:00+00:00,False,2462.39711,1.0,64970.9,65992.1,35.07554026,0.01423450523657016,0.0007,0.0007,-0.1534913507367238,research_timeout_48h,2880,-0.02,False,1
btc-volatility-15m-1h-risk,late,base,BTC/USDT:USDT,2026-07-24 14:00:00+00:00,2026-07-26 14:00:00+00:00,True,2475.0706,1.0,64121.0,64494.1,-17.45019212,-0.007055320285032575,0.0007,0.0007,0.42664788184389313,research_timeout_48h,2880,-0.02,False,1
btc-volatility-15m-1h-risk,late,base,BTC/USDT:USDT,2026-07-26 23:00:00+00:00,2026-07-27 22:46:00+00:00,False,2471.40936,1.0,65381.2,64073.6,-53.22466758,-0.021521095305124936,0.0007,0.0007,-0.3720135754767921,stop_loss,1426,-0.02,False,1
btc-volatility-15m-1h-risk,late,base,BTC/USDT:USDT,2026-07-27 23:00:00+00:00,2026-07-29 23:00:00+00:00,True,2454.62525,1.0,63756.5,63907.0,-8.73479105,-0.0035609955885448287,0.0007,0.0007,0.49999027697551096,research_timeout_48h,2880,-0.02,False,1
btc-volatility-15m-1h-risk,late,base,BTC/USDT:USDT,2026-08-02 03:00:00+00:00,2026-08-04 03:00:00+00:00,False,2454.33078,1.0,63419.4,63792.3,10.53039484,0.004287534836643361,0.0007,0.0007,-0.4546702077851242,research_timeout_48h,2880,-0.02,False,1
btc-volatility-15m-1h-risk,late,base,BTC/USDT:USDT,2026-08-09 14:00:00+00:00,2026-08-10 16:47:00+00:00,False,2457.61776,1.0,65188.8,63885.1,-53.18243512,-0.021624694580893816,0.0007,0.0007,-0.626684900765871,stop_loss,1607,-0.02,False,1
btc-volatility-15m-1h-risk,late,base,BTC/USDT:USDT,2026-08-11 15:00:00+00:00,2026-08-13 15:00:00+00:00,True,2441.62883,1.0,63750.1,63831.8,-5.39539992,-0.0022113022582313955,0.0007,0.0007,1.1541808230802222,research_timeout_48h,2880,-0.02,False,1
btc-volatility-15m-1h-risk,late,base,BTC/USDT:USDT,2026-08-17 03:00:00+00:00,2026-08-19 03:00:00+00:00,False,2440.04915,1.0,63377.9,64330.1,32.79813332,0.013432184628952838,0.0007,0.0007,-0.41983607790142574,research_timeout_48h,2880,-0.02,False,1
btc-volatility-15m-1h-risk,late,base,BTC/USDT:USDT,2026-08-19 13:00:00+00:00,2026-08-21 13:00:00+00:00,False,2451.4434,1.0,64853.0,77233.3,463.1426776,0.18879436682358045,0.0007,0.0007,-1.0730589046154655,research_timeout_48h,2880,-0.02,False,1
btc-volatility-15m-1h-risk,late,base,BTC/USDT:USDT,2026-08-28 16:00:00+00:00,2026-08-30 13:00:00+00:00,True,2497.58179,1.0,78294.1,78756.2,-17.23699489,-0.006906308056669057,0.0007,0.0007,1.0109283138587952,exit_signal,2700,-0.02,False,1
btc-volatility-15m-1h-risk,late,base,BTC/USDT:USDT,2026-08-30 13:00:00+00:00,2026-08-30 23:46:00+00:00,False,2496.57154,1.0,78756.2,77181.1,-53.47805493,-0.021405613907409107,0.0007,0.0007,-0.08713624477956261,stop_loss,646,-0.02,False,1
btc-volatility-15m-1h-risk,late,base,BTC/USDT:USDT,2026-08-31 00:00:00+00:00,2026-08-31 18:44:00+00:00,True,2492.25363,1.0,77640.3,79193.1,-52.8116773,-0.021205173796841444,0.0007,0.0007,0.5572491981481462,stop_loss,1124,-0.02,False,1
btc-volatility-15m-1h-risk,late,base,BTC/USDT:USDT,2026-09-03 15:00:00+00:00,2026-09-04 13:00:00+00:00,False,2496.0704,1.0,80518.4,79420.1,-37.84062009,-0.015149472620992819,0.0007,0.0007,-0.3226546362049341,exit_signal,1320,-0.02,False,1
btc-volatility-15m-1h-risk,late,base,BTC/USDT:USDT,2026-09-04 13:00:00+00:00,2026-09-06 13:00:00+00:00,True,2493.79114,1.0,79420.1,79882.7,-17.87734801,-0.007173764728205646,0.0007,0.0007,0.14976753235340562,research_timeout_48h,2880,-0.02,False,1
btc-freinforced-15m-1h-risk,early,base,BTC/USDT:USDT,2026-03-14 03:45:00+00:00,2026-03-14 04:00:00+00:00,False,2474.72892,1.0,71112.9,71039.1,-6.03106272,-0.0024353551940749637,0.0007,0.0007,0.0,exit_signal,15,-0.02,False,1
btc-freinforced-15m-1h-risk,early,base,BTC/USDT:USDT,2026-03-24 21:00:00+00:00,2026-03-25 10:45:00+00:00,False,2473.25567,1.0,70063.9,71393.7,43.4465227,0.017554243151907702,0.0007,0.0007,0.0,exit_signal,825,-0.02,False,1
btc-freinforced-15m-1h-risk,early,base,BTC/USDT:USDT,2026-04-06 15:00:00+00:00,2026-04-06 19:15:00+00:00,False,2478.42572,1.0,69618.7,69690.7,-0.90839025,-0.0003662626700084692,0.0007,0.0007,0.0,exit_signal,255,-0.02,False,1
btc-freinforced-15m-1h-risk,early,base,BTC/USDT:USDT,2026-04-23 06:30:00+00:00,2026-04-23 07:15:00+00:00,False,2479.85613,1.0,78228.9,78093.5,-7.76097406,-0.0031274173870623444,0.0007,0.0007,0.0,exit_signal,45,-0.02,False,1
btc-freinforced-15m-1h-risk,early,base,BTC/USDT:USDT,2026-05-08 00:45:00+00:00,2026-05-08 08:45:00+00:00,True,2476.3482,1.0,79882.2,79843.1,-2.25393901,-0.0009108242017462477,0.0007,0.0007,0.0,exit_signal,480,-0.02,False,1
btc-freinforced-15m-1h-risk,early,base,BTC/USDT:USDT,2026-05-18 14:15:00+00:00,2026-05-18 17:15:00+00:00,True,2476.38609,1.0,76668.3,76533.1,0.90307635,0.00036493055340267386,0.0007,0.0007,0.0,exit_signal,180,-0.02,False,1
btc-freinforced-15m-1h-risk,early,base,BTC/USDT:USDT,2026-05-26 07:15:00+00:00,2026-05-26 09:00:00+00:00,True,2475.84345,1.0,76651.5,76693.5,-4.82373045,-0.0019496828147993845,0.0007,0.0007,0.0,exit_signal,105,-0.02,False,1
btc-freinforced-15m-1h-risk,early,base,BTC/USDT:USDT,2026-06-14 21:15:00+00:00,2026-06-15 08:15:00+00:00,False,2479.4703,1.0,64069.0,65705.6,60.14427368,0.02423993630353348,0.0007,0.0007,0.32344759574851445,exit_signal,660,-0.02,False,1
btc-freinforced-15m-1h-risk,early,base,BTC/USDT:USDT,2026-06-21 06:45:00+00:00,2026-06-21 07:15:00+00:00,False,2494.06788,1.0,64280.1,64230.0,-5.43421432,-0.002177331689496111,0.0007,0.0007,0.0,exit_signal,30,-0.02,False,1
btc-freinforced-15m-1h-risk,early,base,BTC/USDT:USDT,2026-06-25 11:00:00+00:00,2026-06-25 13:30:00+00:00,True,2492.55347,1.0,61242.1,61204.6,-1.96225648,-0.0007877989561103379,0.0007,0.0007,0.0,exit_signal,150,-0.02,False,1
btc-freinforced-15m-1h-risk,early,base,BTC/USDT:USDT,2026-06-28 03:30:00+00:00,2026-06-28 08:15:00+00:00,False,2493.5634,1.0,60231.0,60150.0,-6.92177763,-0.0027739161454477276,0.0007,0.0007,-0.07973624952168717,exit_signal,285,-0.02,False,1
btc-freinforced-15m-1h-risk,late,base,BTC/USDT:USDT,2026-07-13 11:00:00+00:00,2026-07-13 11:15:00+00:00,True,2469.52947,1.0,62837.9,63045.1,-11.60600133,-0.00470297332465334,0.0007,0.0007,0.0,exit_signal,15,-0.02,False,1
btc-freinforced-15m-1h-risk,late,base,BTC/USDT:USDT,2026-07-19 05:15:00+00:00,2026-07-19 07:30:00+00:00,False,2467.56555,1.0,64765.5,64702.7,-5.84559689,-0.002367316173025612,0.0007,0.0007,0.0,exit_signal,135,-0.02,False,1
btc-freinforced-15m-1h-risk,late,base,BTC/USDT:USDT,2026-08-02 17:00:00+00:00,2026-08-02 18:15:00+00:00,False,2469.47389,1.0,63157.9,63290.9,1.73939634,0.0007038663665603735,0.0007,0.0007,0.0,exit_signal,75,-0.02,False,1
btc-freinforced-15m-1h-risk,late,base,BTC/USDT:USDT,2026-08-20 04:15:00+00:00,2026-08-20 04:45:00+00:00,False,2469.30856,1.0,69362.6,69336.1,-4.3997716,-0.001780536456837139,0.0007,0.0007,0.0,exit_signal,30,-0.02,False,1
btc-freinforced-15m-1h-risk,late,base,BTC/USDT:USDT,2026-09-06 18:30:00+00:00,2026-09-06 19:00:00+00:00,False,2468.28273,1.0,79879.7,79910.0,-2.51998121,-0.0010202309591494992,0.0007,0.0007,0.0,exit_signal,30,-0.02,False,1
xau-volatility-15m-1h-risk,early,base,XAU/USDT:USDT,2026-03-13 15:00:00+00:00,2026-03-15 15:00:00+00:00,True,2470.578,1.0,5021.5,4984.1,14.95487136,0.0060574274938787935,0.0007,0.0007,0.0,research_timeout_48h,2880,-0.02,False,1
xau-volatility-15m-1h-risk,early,base,XAU/USDT:USDT,2026-03-15 23:00:00+00:00,2026-03-16 00:00:00+00:00,False,2477.97,1.0,5006.0,4975.7,-18.45715905,-0.007443289497591398,0.0007,0.0007,0.0,exit_signal,60,-0.02,False,1
xau-volatility-15m-1h-risk,early,base,XAU/USDT:USDT,2026-03-16 00:00:00+00:00,2026-03-16 01:00:00+00:00,True,2472.9229,1.0,4975.7,5003.0,-17.03968973,-0.0068953325912860745,0.0007,0.0007,0.0,exit_signal,60,-0.02,False,1
xau-volatility-15m-1h-risk,early,base,XAU/USDT:USDT,2026-03-16 01:00:00+00:00,2026-03-18 01:00:00+00:00,False,2466.479,1.0,5003.0,4982.1,-13.74955801,-0.005570669789592218,0.0007,0.0007,0.0,research_timeout_48h,2880,-0.02,False,1
xau-volatility-15m-1h-risk,early,base,XAU/USDT:USDT,2026-03-18 12:00:00+00:00,2026-03-20 12:00:00+00:00,True,2466.4,1.0,4932.8,4674.0,126.03762,0.05113765331482931,0.0007,0.0007,0.0,research_timeout_48h,2880,-0.02,False,1
xau-volatility-15m-1h-risk,early,base,XAU/USDT:USDT,2026-03-23 01:00:00+00:00,2026-03-23 01:33:00+00:00,True,2495.1558,1.0,4369.8,4457.1,-53.37641193,-0.02140700055327759,0.0007,0.0007,0.0,stop_loss,33,-0.02,False,1
xau-volatility-15m-1h-risk,early,base,XAU/USDT:USDT,2026-03-23 01:45:00+00:00,2026-03-24 23:37:00+00:00,True,2482.1277,1.0,4440.3,4529.1,-53.14892622,-0.02142764714707092,0.0007,0.0007,0.0,stop_loss,2752,-0.02,False,1
xau-volatility-15m-1h-risk,early,base,XAU/USDT:USDT,2026-03-26 06:00:00+00:00,2026-03-27 15:00:00+00:00,True,2470.864,1.0,4444.0,4510.4,-40.40345248,-0.016363407580625967,0.0007,0.0007,0.0,exit_signal,1980,-0.02,False,1
xau-volatility-15m-1h-risk,early,base,XAU/USDT:USDT,2026-03-27 15:00:00+00:00,2026-03-29 15:00:00+00:00,False,2458.168,1.0,4510.4,4507.2,-5.1842144,-0.002107499564068898,0.0007,0.0007,0.0,research_timeout_48h,2880,-0.02,False,1
xau-volatility-15m-1h-risk,early,base,XAU/USDT:USDT,2026-03-29 23:00:00+00:00,2026-03-30 02:00:00+00:00,True,2459.15,1.0,4487.5,4474.5,3.6861768,0.0015000137979594074,0.0007,0.0007,0.0,exit_signal,180,-0.02,False,1
xau-volatility-15m-1h-risk,early,base,XAU/USDT:USDT,2026-03-30 02:00:00+00:00,2026-03-30 14:00:00+00:00,False,2456.5005,1.0,4474.5,4522.2,22.72986819,0.009246474166038852,0.0007,0.0007,0.0,exit_signal,720,-0.02,False,1
