open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base,taker_buy_quote,ignore,timestamp
1687665600000,30748.46,31046.01,30666.87,30723.78,8518.57452,1687679999999,262909513.34069170,188639,4260.56609000,131501300.42601080,0,1687665600
1687680000000,30723.78,30761.7,30584.51,30716.03,3922.90014,1687694399999,120322193.39329230,118620,1950.12762000,59813103.07763490,0,1687680000
1687694400000,30716.03,30739.8,30462.0,30585.16,5838.8806,1687708799999,178762112.69841180,149716,2668.67454000,81699406.94802320,0,1687694400
1687708800000,30585.16,30655.11,30328.0,30429.78,4871.42995,1687723199999,148385559.41077060,127618,2254.01277000,68662205.77625170,0,1687708800
1687723200000,30429.78,30571.89,30277.49,30462.66,3533.43652,1687737599999,107587386.26075430,96267,1619.36785000,49310085.01590920,0,1687723200
1687737600000,30462.67,30550.0,29963.6,30296.36,9207.88051,1687751999999,278392437.34911050,187675,4681.75383000,141540489.87654150,0,1687737600
1687752000000,30296.35,30580.0,30164.79,30404.29,6806.5466,1687766399999,206597946.25057230,143747,3510.65433000,106592401.10057470,0,1687752000
1687766400000,30404.28,30428.36,30130.0,30322.89,5433.69289,1687780799999,164672679.98192070,123862,2558.87810000,77548061.72352330,0,1687766400
1687780800000,30322.89,30666.0,30257.02,30419.62,9096.84715,1687795199999,276935855.68473660,185214,4480.37510000,136418359.97889380,0,1687780800
1687795200000,30419.63,30432.0,29930.0,30243.97,11221.92192,1687809599999,338140155.25285460,217540,5331.44001000,160659118.64503250,0,1687795200
1687809600000,30243.97,30290.0,30099.0,30267.99,3413.52582,1687823999999,103098583.02598780,96745,1714.48147000,51782237.24809460,0,1687809600
1687824000000,30267.99,30496.88,30226.17,30371.57,4890.13774,1687838399999,148569107.78379070,109451,2497.32649000,75885075.47550690,0,1687824000
1687838400000,30371.56,30470.8,30233.58,30411.22,4152.72217,1687852799999,125987999.00874200,95105,1748.42815000,53050262.33260700,0,1687838400
1687852800000,30411.23,30786.99,30336.0,30729.1,8932.93349,1687867199999,273056960.12578520,156947,4459.42348000,136344740.64865010,0,1687852800
1687867200000,30729.09,30994.97,30383.0,30498.74,13404.27576,1687881599999,411575923.53965260,231207,6389.43680000,196227927.24547390,0,1687867200
1687881600000,30498.74,30769.96,30455.5,30648.03,7509.05985,1687895999999,230236135.67994990,135102,4253.52745000,130437005.62463770,0,1687881600
1687896000000,30648.03,30736.24,30554.09,30692.44,3810.51256,1687910399999,116780130.88143670,96561,1803.15280000,55258895.43876550,0,1687896000
1687910400000,30692.44,30709.74,30336.36,30452.75,5422.85,1687924799999,165431783.19942170,124950,2702.17416000,82427004.22558310,0,1687910400
1687924800000,30452.74,30488.83,30155.75,30186.13,6169.86931,1687939199999,187135171.63160660,153266,2757.40278000,83633293.51653890,0,1687924800
1687939200000,30186.14,30388.0,30150.98,30310.73,4469.60145,1687953599999,135325879.58215880,133938,2124.60767000,64326815.77339560,0,1687939200
1687953600000,30310.73,30490.86,30009.0,30411.06,10958.22627,1687967999999,331403815.62017490,206709,5514.64728000,166805360.01787340,0,1687953600
1687968000000,30411.07,30466.36,29858.8,30100.0,9490.07497,1687982399999,285841413.01861540,176145,4175.27463000,125773571.35649050,0,1687968000
1687982400000,30099.99,30218.55,29948.82,30077.41,3952.89737,1687996799999,118965574.56127880,100462,1902.64776000,57260680.94350720,0,1687982400
1687996800000,30077.4,30245.9,30049.98,30176.0,2950.73551,1688011199999,88948928.70155320,88193,1465.63962000,44182641.84843950,0,1687996800
1688011200000,30176.0,30421.48,30141.05,30340.29,3650.28435,1688025599999,110485503.44467400,88506,1806.04428000,54664921.88166970,0,1688011200
1688025600000,30340.29,30750.0,30337.23,30670.94,9512.82089,1688039999999,290839846.97979110,171289,4847.01412000,148177756.96127680,0,1688025600
1688040000000,30670.95,30843.98,30400.0,30478.8,10056.97009,1688054399999,307927637.94251400,181639,4760.96993000,145787338.60065590,0,1688040000
1688054400000,30478.79,30663.37,30416.63,30584.99,5567.6853,1688068799999,170049016.23468600,121125,2776.25195000,84786098.40077060,0,1688054400
1688068800000,30584.99,30639.9,30250.0,30447.31,4592.13289,1688083199999,139689456.62102230,107676,2178.46867000,66273972.56891440,0,1688068800
1688083200000,30447.31,30883.68,30347.17,30745.05,7913.86236,1688097599999,242327604.19943970,162750,4358.00074000,133457817.42416460,0,1688083200
1688097600000,30745.06,31282.0,30610.01,30765.09,15308.46395,1688111999999,473034067.46988210,261924,7775.88855000,240291279.08599260,0,1688097600
1688112000000,30765.1,30963.2,30717.5,30910.01,6842.23429,1688126399999,210839522.21859010,157713,3125.65825000,96328451.54554760,0,1688112000
1688126400000,30910.01,31137.36,29500.0,30067.72,36336.678,1688140799999,1100109964.61889700,567543,17267.15507000,523000429.04815390,0,1688126400
1688140800000,30067.72,30748.08,29925.5,30372.36,18843.02962,1688155199999,572902866.60802010,304061,9752.95681000,296525971.40549020,0,1688140800
1688155200000,30372.37,30544.44,30340.46,30472.0,4174.80796,1688169599999,127141480.39152130,105375,2040.15312000,62131384.34922800,0,1688155200
1688169600000,30471.99,30534.74,30375.85,30398.01,4008.04076,1688183999999,122055782.46283880,114207,1820.19797000,55432630.16330640,0,1688169600
1688184000000,30398.02,30472.69,30320.57,30459.88,3285.51834,1688198399999,99894990.67629580,87948,1465.95931000,44572533.65694570,0,1688184000
1688198400000,30459.87,30600.0,30420.77,30523.02,2775.7443,1688212799999,84598469.23602470,94354,1182.16975000,36035743.38638990,0,1688198400
